"id1" "id2" "label"
"566" "Daniel Grummer" "Peter Magnus" 1
"567" "Daniel Grummer" "Sam Weller" 2
"568" "Daniel Grummer" "Samuel Pickwick" 2
"569" "Daniel Grummer" "Tony Weller" 2
"570" "Daniel Grummer" "Tracy Tupman" 2
"571" "Doctor Payne" "Doctor Slammer" 2
"572" "Doctor Payne" "Hon Snipe" 1
"573" "Doctor Payne" "Jem Hutley" 1
"574" "Doctor Payne" "Lady Clubber" 1
"575" "Doctor Payne" "Lieutenant Tappleton" 2
"576" "Doctor Payne" "Miss Bulder" 1
"577" "Doctor Payne" "Misses Clubber" 1
"578" "Doctor Payne" "Misses Smithie" 1
"579" "Doctor Payne" "Mr Smithies" 1
"580" "Doctor Payne" "Mrs Budger" 1
"581" "Doctor Payne" "Mrs Bulder" 1
"582" "Doctor Payne" "Mrs Smithe" 1
"583" "Doctor Payne" "Mrs Tomlinson" 1
"584" "Doctor Payne" "Nathaniel Winkle" 2
"585" "Doctor Payne" "Sam" 1
"586" "Doctor Payne" "Samuel Pickwick" 2
"587" "Doctor Payne" "Thomas Clubber" 1
"588" "Doctor Payne" "Tommy" 1
"589" "Doctor Payne" "Tracy Tupman" 2
"590" "Doctor Slammer" "Hon Snipe" 1
"591" "Doctor Slammer" "Jem Hutley" 1
"592" "Doctor Slammer" "Lady Clubber" 1
"593" "Doctor Slammer" "Lieutenant Tappleton" 2
"594" "Doctor Slammer" "Miss Bulder" 1
"595" "Doctor Slammer" "Misses Clubber" 1
"596" "Doctor Slammer" "Misses Smithie" 1
"597" "Doctor Slammer" "Mr Smithies" 1
"598" "Doctor Slammer" "Mrs Budger" 1
"599" "Doctor Slammer" "Mrs Bulder" 1
"600" "Doctor Slammer" "Mrs Smithe" 1
"601" "Doctor Slammer" "Mrs Tomlinson" 1
"602" "Doctor Slammer" "Nathaniel Winkle" 2
"603" "Doctor Slammer" "Sam" 1
"604" "Doctor Slammer" "Samuel Pickwick" 2
"605" "Doctor Slammer" "Thomas Clubber" 1
"606" "Doctor Slammer" "Tommy" 1
"607" "Doctor Slammer" "Tracy Tupman" 2
"608" "Dodson" "Emily Wardle" 1
"609" "Dodson" "Fogg" 13
"610" "Dodson" "Goodwin" 1
"611" "Dodson" "Horatio Fizkin" 1
"612" "Dodson" "Isabella Wardle" 2
"613" "Dodson" "Jack Bamber" 1
"614" "Dodson" "Jackson" 4
"615" "Dodson" "Job Trotter" 6
"616" "Dodson" "Martha Bardell" 9
"617" "Dodson" "Mary" 4
"618" "Dodson" "Miss Smithers" 1
"619" "Dodson" "Mr Dowler" 1
"620" "Dodson" "Mr Grundy" 1
"621" "Dodson" "Mr Lowten" 5
"622" "Dodson" "Mr Mallard" 2
"623" "Dodson" "Mr Mivins" 2
"624" "Dodson" "Mr Perker" 9
"625" "Dodson" "Mr Phunky" 2
"626" "Dodson" "Mr Pott" 1
"627" "Dodson" "Mr Raddle" 1
"628" "Dodson" "Mr Skimpin" 1
"629" "Dodson" "Mr Smangle" 2
"630" "Dodson" "Mr Snicks" 1
"631" "Dodson" "Mr Stareleigh" 1
"632" "Dodson" "Mr Stiggins" 1
"633" "Dodson" "Mr Trundle" 2
"634" "Dodson" "Mr Wardle" 2
"635" "Dodson" "Mr Watty" 1
"636" "Dodson" "Mr Wicks" 1
"637" "Dodson" "Mrs Bunkin" 1
"638" "Dodson" "Mrs Cluppins" 3
"639" "Dodson" "Mrs Dowler" 1
"640" "Dodson" "Mrs Mudberry" 1
"641" "Dodson" "Mrs Pott" 1
"642" "Dodson" "Mrs Raddle" 1
"643" "Dodson" "Mrs Rogers" 1
"644" "Dodson" "Mrs Sanders" 3
"645" "Dodson" "Mrs Wardle" 3
"646" "Dodson" "Mrs Weller" 2
"647" "Dodson" "Nathaniel Winkle" 7
"648" "Dodson" "Peter Magnus" 1
"649" "Dodson" "Rachael Wardle" 1
"650" "Dodson" "Richard Upwitch" 1
"651" "Dodson" "Sam Weller" 12
"652" "Dodson" "Samuel Pickwick" 13
"653" "Dodson" "Serjeant Buzfuz" 1
"654" "Dodson" "Serjeant Snubbin" 2
"655" "Dodson" "Sir Geoffrey Manning" 1
"656" "Dodson" "Sir Thomas Blazo" 1
"657" "Dodson" "Solomon Pell" 1
"658" "Dodson" "Thomas Groffin" 1
"659" "Dodson" "Tom Bardell" 3
"660" "Dodson" "Tom Cripps" 1
"661" "Dodson" "Tom Roker" 2
"662" "Dodson" "Tony Weller" 11
"663" "Dodson" "Tracy Tupman" 7
"664" "Dowager Snuphanuph" "Lord Mutanhed" 2
"665" "Dowager Snuphanuph" "Lud Hudibaras" 1
"666" "Dowager Snuphanuph" "Miss Bolo" 1
"667" "Dowager Snuphanuph" "Misses Matinter" 1
"668" "Dowager Snuphanuph" "Mr Crawley" 1
"669" "Dowager Snuphanuph" "Mr Crushton" 2
"670" "Dowager Snuphanuph" "Mr Dowler" 2
"671" "Dowager Snuphanuph" "Mr Perker" 1
"672" "Dowager Snuphanuph" "Mrs Craddock" 1
"673" "Dowager Snuphanuph" "Mrs Dowler" 2
"674" "Dowager Snuphanuph" "Mrs Wugsby" 2
"675" "Dowager Snuphanuph" "Nathaniel Winkle" 2
"676" "Dowager Snuphanuph" "Prince Bladud" 1
"677" "Dowager Snuphanuph" "Sam Weller" 1
"678" "Dowager Snuphanuph" "Samuel Pickwick" 2
"679" "Dowager Snuphanuph" "Tony Weller" 2
"680" "Dowager Snuphanuph" "Tracy Tupman" 1
"681" "Dubbley" "Job Trotter" 1
"682" "Dubbley" "Mary" 1
"683" "Dubbley" "Miss Nupkins" 1
"684" "Dubbley" "Miss Witherfield" 1
"685" "Dubbley" "Mr Jinks" 2
"686" "Dubbley" "Mr Nupkins" 2
"687" "Dubbley" "Mr Porkenham" 1
"688" "Dubbley" "Mrs Nupkins" 1
"689" "Dubbley" "Mrs Porkenham" 1
"690" "Dubbley" "Muzzle" 2
"691" "Dubbley" "Nathaniel Winkle" 2
"692" "Dubbley" "Peter Magnus" 1
"693" "Dubbley" "Sam Weller" 2
"694" "Dubbley" "Samuel Pickwick" 2
"695" "Dubbley" "Tony Weller" 2
"696" "Dubbley" "Tracy Tupman" 2
"697" "Emily Wardle" "Emma" 2
"698" "Emily Wardle" "Fogg" 1
"699" "Emily Wardle" "Gabriel Grub" 1
"700" "Emily Wardle" "Isabella Wardle" 5
"701" "Emily Wardle" "Job Trotter" 1
"702" "Emily Wardle" "Joe" 7
"703" "Emily Wardle" "John Edmunds" 1
"704" "Emily Wardle" "Martha Bardell" 1
"705" "Emily Wardle" "Mary" 4
"706" "Emily Wardle" "Mr Blotton" 1
"707" "Emily Wardle" "Mr Jinkins" 1
"708" "Emily Wardle" "Mr Lowten" 1
"709" "Emily Wardle" "Mr Miller" 1
"710" "Emily Wardle" "Mr Perker" 3
"711" "Emily Wardle" "Mr Pott" 1
"712" "Emily Wardle" "Mr Trundle" 8
"713" "Emily Wardle" "Mr Wardle" 9
"714" "Emily Wardle" "Mrs Pott" 1
"715" "Emily Wardle" "Mrs Wardle" 7
"716" "Emily Wardle" "Nathaniel Winkle" 10
"717" "Emily Wardle" "Rachael Wardle" 3
"718" "Emily Wardle" "Sam Weller" 4
"719" "Emily Wardle" "Samuel Pickwick" 11
"720" "Emily Wardle" "Tom Smart" 1
"721" "Emily Wardle" "Tony Weller" 5
"722" "Emily Wardle" "Tracy Tupman" 9
"723" "Emma" "Gabriel Grub" 1
"724" "Emma" "Isabella Wardle" 2
"725" "Emma" "Jane1" 1
"726" "Emma" "Joe" 3
"727" "Emma" "Mary" 1
"728" "Emma" "Mr Trundle" 2
"729" "Emma" "Mr Wardle" 3
"730" "Emma" "Mrs Wardle" 2
"731" "Emma" "Nathaniel Winkle" 3
"732" "Emma" "Rachael Wardle" 1
"733" "Emma" "Sam Weller" 1
"734" "Emma" "Samuel Pickwick" 3
"735" "Emma" "Tony Weller" 1
"736" "Emma" "Tracy Tupman" 3
"737" "Fogg" "Goodwin" 1
"738" "Fogg" "Horatio Fizkin" 1
"739" "Fogg" "Isabella Wardle" 2
"740" "Fogg" "Jack Bamber" 1
"741" "Fogg" "Jackson" 4
"742" "Fogg" "Job Trotter" 6
"743" "Fogg" "Martha Bardell" 9
"744" "Fogg" "Mary" 4
"745" "Fogg" "Miss Smithers" 1
"746" "Fogg" "Mr Dowler" 1
"747" "Fogg" "Mr Grundy" 1
"748" "Fogg" "Mr Lowten" 5
"749" "Fogg" "Mr Mallard" 2
"750" "Fogg" "Mr Mivins" 2
"751" "Fogg" "Mr Perker" 9
"752" "Fogg" "Mr Phunky" 2
"753" "Fogg" "Mr Pott" 1
"754" "Fogg" "Mr Raddle" 1
"755" "Fogg" "Mr Skimpin" 1
"756" "Fogg" "Mr Smangle" 2
"757" "Fogg" "Mr Snicks" 1
"758" "Fogg" "Mr Stareleigh" 1
"759" "Fogg" "Mr Stiggins" 1
"760" "Fogg" "Mr Trundle" 2
"761" "Fogg" "Mr Wardle" 2
"762" "Fogg" "Mr Watty" 1
"763" "Fogg" "Mr Wicks" 1
"764" "Fogg" "Mrs Bunkin" 1
"765" "Fogg" "Mrs Cluppins" 3
"766" "Fogg" "Mrs Dowler" 1
"767" "Fogg" "Mrs Mudberry" 1
"768" "Fogg" "Mrs Pott" 1
"769" "Fogg" "Mrs Raddle" 1
"770" "Fogg" "Mrs Rogers" 1
"771" "Fogg" "Mrs Sanders" 3
"772" "Fogg" "Mrs Wardle" 3
"773" "Fogg" "Mrs Weller" 2
"774" "Fogg" "Nathaniel Winkle" 7
"775" "Fogg" "Peter Magnus" 1
"776" "Fogg" "Rachael Wardle" 1
"777" "Fogg" "Richard Upwitch" 1
"778" "Fogg" "Sam Weller" 12
"779" "Fogg" "Samuel Pickwick" 13
"780" "Fogg" "Serjeant Buzfuz" 1
"781" "Fogg" "Serjeant Snubbin" 2
"782" "Fogg" "Sir Geoffrey Manning" 1
"783" "Fogg" "Sir Thomas Blazo" 1
"784" "Fogg" "Solomon Pell" 1
"785" "Fogg" "Thomas Groffin" 1
"786" "Fogg" "Tom Bardell" 3
"787" "Fogg" "Tom Cripps" 1
"788" "Fogg" "Tom Roker" 2
"789" "Fogg" "Tony Weller" 11
"790" "Fogg" "Tracy Tupman" 7
"791" "Frank Simmery" "Mrs Weller" 1
"792" "Frank Simmery" "Sam Weller" 1
"793" "Frank Simmery" "Solomon Pell" 1
"794" "Frank Simmery" "Tony Weller" 1
"795" "Frank Simmery" "Wilkins Flasher" 1
"796" "Gabriel Grub" "Isabella Wardle" 1
"797" "Gabriel Grub" "Joe" 1
"798" "Gabriel Grub" "Mr Trundle" 1
"799" "Gabriel Grub" "Mr Wardle" 1
"800" "Gabriel Grub" "Mrs Wardle" 1
"801" "Gabriel Grub" "Nathaniel Winkle" 1
"802" "Gabriel Grub" "Sam Weller" 1
"803" "Gabriel Grub" "Samuel Pickwick" 1
"804" "Gabriel Grub" "Tony Weller" 1
"805" "Gabriel Grub" "Tracy Tupman" 1
"806" "George Heyling" "Jack Bamber" 1
"807" "George Heyling" "Mary" 1
"808" "George Heyling" "Mr Lowten" 1
"809" "George Heyling" "Samuel Pickwick" 1
"810" "George Heyling" "Tony Weller" 1
"811" "Goodwin" "Horatio Fizkin" 1
"812" "Goodwin" "Isabella Wardle" 1
"813" "Goodwin" "Martha Bardell" 1
"814" "Goodwin" "Mr Pott" 1
"815" "Goodwin" "Mr Trundle" 1
"816" "Goodwin" "Mr Wardle" 1
"817" "Goodwin" "Mrs Pott" 1
"818" "Goodwin" "Nathaniel Winkle" 1
"819" "Goodwin" "Rachael Wardle" 1
"820" "Goodwin" "Sam Weller" 1
"821" "Goodwin" "Samuel Pickwick" 1
"822" "Goodwin" "Sir Geoffrey Manning" 1
"823" "Goodwin" "Tony Weller" 1
"824" "Goodwin" "Tracy Tupman" 1
"825" "Harris" "John Smauker" 1
"826" "Harris" "Mr Dowler" 1
"827" "Harris" "Mr Tuckle" 1
"828" "Harris" "Mr Whiffers" 1
"829" "Harris" "Mrs Craddock" 1
"830" "Harris" "Nathaniel Winkle" 1
"831" "Harris" "Sam Weller" 1
"832" "Harris" "Samuel Pickwick" 1
"833" "Harris" "Tony Weller" 1
"834" "Henry Beller" "Jonas Mudge" 1
"835" "Henry Beller" "Martha Bardell" 1
"836" "Henry Beller" "Mary" 1
"837" "Henry Beller" "Mr Nupkins" 1
"838" "Henry Beller" "Mr Perker" 1
"839" "Henry Beller" "Mr Stiggins" 1
"840" "Henry Beller" "Sam Weller" 1
"841" "Henry Beller" "Samuel Pickwick" 1
"842" "Henry Beller" "Thomas Burton" 1
"843" "Henry Beller" "Tom Wildspark" 1
"844" "Henry Beller" "Tony Weller" 1
"845" "Hon Slumkey" "Horatio Fizkin" 1
"846" "Hon Slumkey" "Mr Perker" 1
"847" "Hon Slumkey" "Mr Pott" 2
"848" "Hon Slumkey" "Mrs Pott" 2
"849" "Hon Slumkey" "Nathaniel Winkle" 2
"850" "Hon Slumkey" "Sam Weller" 2
"851" "Hon Slumkey" "Samuel Pickwick" 2
"852" "Hon Slumkey" "Tony Weller" 2
"853" "Hon Slumkey" "Tracy Tupman" 1
"854" "Hon Snipe" "Lady Clubber" 1
"855" "Hon Snipe" "Lieutenant Tappleton" 1
"856" "Hon Snipe" "Miss Bulder" 1
"857" "Hon Snipe" "Misses Clubber" 1
"858" "Hon Snipe" "Misses Smithie" 1
"859" "Hon Snipe" "Mr Smithies" 1
"860" "Hon Snipe" "Mrs Budger" 1
"861" "Hon Snipe" "Mrs Bulder" 1
"862" "Hon Snipe" "Mrs Smithe" 1
"863" "Hon Snipe" "Mrs Tomlinson" 1
"864" "Hon Snipe" "Nathaniel Winkle" 1
"865" "Hon Snipe" "Sam" 1
"866" "Hon Snipe" "Samuel Pickwick" 1
"867" "Hon Snipe" "Thomas Clubber" 1
"868" "Hon Snipe" "Tommy" 1
"869" "Hon Snipe" "Tracy Tupman" 1
"870" "Horatio Fizkin" "Isabella Wardle" 1
"871" "Horatio Fizkin" "Martha Bardell" 1
"872" "Horatio Fizkin" "Mr Perker" 1
"873" "Horatio Fizkin" "Mr Pott" 2
"874" "Horatio Fizkin" "Mr Trundle" 1
"875" "Horatio Fizkin" "Mr Wardle" 1
"876" "Horatio Fizkin" "Mrs Pott" 2
"877" "Horatio Fizkin" "Nathaniel Winkle" 2
"878" "Horatio Fizkin" "Rachael Wardle" 1
"879" "Horatio Fizkin" "Sam Weller" 2
"880" "Horatio Fizkin" "Samuel Pickwick" 2
"881" "Horatio Fizkin" "Sir Geoffrey Manning" 1
"882" "Horatio Fizkin" "Tony Weller" 2
"883" "Horatio Fizkin" "Tracy Tupman" 2
"884" "Isabella Wardle" "Job Trotter" 1
"885" "Isabella Wardle" "Joe" 5
"886" "Isabella Wardle" "John Edmunds" 1
"887" "Isabella Wardle" "Martha Bardell" 2
"888" "Isabella Wardle" "Mary" 2
"889" "Isabella Wardle" "Mr Dumkins" 1
"890" "Isabella Wardle" "Mr Lowten" 2
"891" "Isabella Wardle" "Mr Luffey" 1
"892" "Isabella Wardle" "Mr Miller" 1
"893" "Isabella Wardle" "Mr Perker" 2
"894" "Isabella Wardle" "Mr Podder" 1
"895" "Isabella Wardle" "Mr Pott" 1
"896" "Isabella Wardle" "Mr Snicks" 1
"897" "Isabella Wardle" "Mr Staple" 1
"898" "Isabella Wardle" "Mr Struggles" 1
"899" "Isabella Wardle" "Mr Trundle" 6
"900" "Isabella Wardle" "Mr Wardle" 7
"901" "Isabella Wardle" "Mrs Pott" 1
"902" "Isabella Wardle" "Mrs Wardle" 3
"903" "Isabella Wardle" "Nathaniel Winkle" 8
"904" "Isabella Wardle" "Quanko Samba" 1
"905" "Isabella Wardle" "Rachael Wardle" 4
"906" "Isabella Wardle" "Sam Weller" 3
"907" "Isabella Wardle" "Samuel Pickwick" 8
"908" "Isabella Wardle" "Sir Geoffrey Manning" 1
"909" "Isabella Wardle" "Solomon Pell" 1
"910" "Isabella Wardle" "Tony Weller" 3
"911" "Isabella Wardle" "Tracy Tupman" 7
"912" "Jack Bamber" "Jackson" 1
"913" "Jack Bamber" "Job Trotter" 1
"914" "Jack Bamber" "Martha Bardell" 1
"915" "Jack Bamber" "Mary" 1
"916" "Jack Bamber" "Miss Smithers" 1
"917" "Jack Bamber" "Mr Grundy" 1
"918" "Jack Bamber" "Mr Lowten" 2
"919" "Jack Bamber" "Mr Perker" 1
"920" "Jack Bamber" "Mr Wicks" 1
"921" "Jack Bamber" "Sam Weller" 1
"922" "Jack Bamber" "Samuel Pickwick" 2
"923" "Jack Bamber" "Tony Weller" 2
"924" "Jack Hopkins" "Mr Gunter" 1
"925" "Jack Hopkins" "Mr Noddy" 1
"926" "Jack Hopkins" "Mr Raddle" 1
"927" "Jack Hopkins" "Mr Slasher" 1
"928" "Jack Hopkins" "Mrs Raddle" 1
"929" "Jack Hopkins" "Nathaniel Winkle" 1
"930" "Jack Hopkins" "Samuel Pickwick" 1
"931" "Jack Hopkins" "Tracy Tupman" 1
"932" "Jack Martin" "Marquess of Filletoville" 1
"933" "Jack Martin" "Tom Smart" 1
"934" "Jackson" "Job Trotter" 2
"935" "Jackson" "Martha Bardell" 4
"936" "Jackson" "Mary" 1
"937" "Jackson" "Miss Smithers" 1
"938" "Jackson" "Mr Grundy" 1
"939" "Jackson" "Mr Lowten" 3
"940" "Jackson" "Mr Mallard" 2
"941" "Jackson" "Mr Perker" 4
"942" "Jackson" "Mr Phunky" 2
"943" "Jackson" "Mr Raddle" 1
"944" "Jackson" "Mr Skimpin" 1
"945" "Jackson" "Mr Stareleigh" 1
"946" "Jackson" "Mr Watty" 1
"947" "Jackson" "Mr Wicks" 1
"948" "Jackson" "Mrs Bunkin" 1
"949" "Jackson" "Mrs Cluppins" 2
"950" "Jackson" "Mrs Mudberry" 1
"951" "Jackson" "Mrs Raddle" 1
"952" "Jackson" "Mrs Rogers" 1
"953" "Jackson" "Mrs Sanders" 2
"954" "Jackson" "Mrs Wardle" 1
"955" "Jackson" "Nathaniel Winkle" 2
"956" "Jackson" "Richard Upwitch" 1
"957" "Jackson" "Sam Weller" 4
"958" "Jackson" "Samuel Pickwick" 4
"959" "Jackson" "Serjeant Buzfuz" 1
"960" "Jackson" "Serjeant Snubbin" 2
"961" "Jackson" "Thomas Groffin" 1
"962" "Jackson" "Tom Bardell" 2
"963" "Jackson" "Tony Weller" 3
"964" "Jackson" "Tracy Tupman" 2
"965" "Jane1" "Joe" 1
"966" "Jane1" "Mary" 1
"967" "Jane1" "Mr Wardle" 1
"968" "Jane1" "Nathaniel Winkle" 1
"969" "Jane1" "Samuel Pickwick" 1
"970" "Jane1" "Tracy Tupman" 1
"971" "Jem Hutley" "Lieutenant Tappleton" 1
"972" "Jem Hutley" "Nathaniel Winkle" 1
"973" "Jem Hutley" "Samuel Pickwick" 1
"974" "Jem Hutley" "Tracy Tupman" 1
"975" "Job Trotter" "Martha Bardell" 5
"976" "Job Trotter" "Mary" 4
"977" "Job Trotter" "Miss Gwynn" 1
"978" "Job Trotter" "Miss Nupkins" 1
"979" "Job Trotter" "Miss Smithers" 2
"980" "Job Trotter" "Miss Tomkins" 1
"981" "Job Trotter" "Mr Grundy" 1
"982" "Job Trotter" "Mr Jinks" 1
"983" "Job Trotter" "Mr Lowten" 3
"984" "Job Trotter" "Mr Mivins" 2
"985" "Job Trotter" "Mr Nupkins" 1
"986" "Job Trotter" "Mr Perker" 6
"987" "Job Trotter" "Mr Porkenham" 1
"988" "Job Trotter" "Mr Raddle" 1
"989" "Job Trotter" "Mr Simpson" 1
"990" "Job Trotter" "Mr Smangle" 2
"991" "Job Trotter" "Mr Snicks" 1
"992" "Job Trotter" "Mr Stiggins" 1
"993" "Job Trotter" "Mr Trundle" 2
"994" "Job Trotter" "Mr Wardle" 2
"995" "Job Trotter" "Mr Wicks" 1
"996" "Job Trotter" "Mrs Cluppins" 1
"997" "Job Trotter" "Mrs Nupkins" 1
"998" "Job Trotter" "Mrs Porkenham" 1
"999" "Job Trotter" "Mrs Raddle" 1
"1000" "Job Trotter" "Mrs Rogers" 1
"1001" "Job Trotter" "Mrs Sanders" 1
"1002" "Job Trotter" "Mrs Wardle" 2
"1003" "Job Trotter" "Mrs Weller" 1
"1004" "Job Trotter" "Muzzle" 1
"1005" "Job Trotter" "Nathaniel Winkle" 4
"1006" "Job Trotter" "Neddy" 1
"1007" "Job Trotter" "Sam Weller" 9
"1008" "Job Trotter" "Samuel Pickwick" 10
"1009" "Job Trotter" "Sir Thomas Blazo" 1
"1010" "Job Trotter" "Solomon Pell" 1
"1011" "Job Trotter" "Tom Bardell" 1
"1012" "Job Trotter" "Tom Martin" 1
"1013" "Job Trotter" "Tom Roker" 2
"1014" "Job Trotter" "Tony Weller" 8
"1015" "Job Trotter" "Tracy Tupman" 4
"1016" "Joe" "Mary" 3
"1017" "Joe" "Mr Dumkins" 1
"1018" "Joe" "Mr Lowten" 1
"1019" "Joe" "Mr Luffey" 1
"1020" "Joe" "Mr Perker" 1
"1021" "Joe" "Mr Podder" 1
"1022" "Joe" "Mr Staple" 1
"1023" "Joe" "Mr Struggles" 1
"1024" "Joe" "Mr Trundle" 5
"1025" "Joe" "Mr Wardle" 8
"1026" "Joe" "Mrs Wardle" 4
"1027" "Joe" "Nathaniel Winkle" 8
"1028" "Joe" "Quanko Samba" 1
"1029" "Joe" "Rachael Wardle" 4
"1030" "Joe" "Sam Weller" 3
"1031" "Joe" "Samuel Pickwick" 9
"1032" "Joe" "Tony Weller" 3
"1033" "Joe" "Tracy Tupman" 7
"1034" "Joe Smiggers" "Nathaniel Winkle" 1
"1035" "Joe Smiggers" "Samuel Pickwick" 1
"1036" "Joe Smiggers" "Tracy Tupman" 1
"1037" "John Edmunds" "Mr Miller" 1
"1038" "John Edmunds" "Mr Trundle" 1
"1039" "John Edmunds" "Mr Wardle" 1
"1040" "John Edmunds" "Mrs Wardle" 1
"1041" "John Edmunds" "Nathaniel Winkle" 1
"1042" "John Edmunds" "Samuel Pickwick" 1
"1043" "John Edmunds" "Tracy Tupman" 1
"1044" "John Smauker" "Mr Dowler" 1
"1045" "John Smauker" "Mr Tuckle" 1
"1046" "John Smauker" "Mr Whiffers" 1
"1047" "John Smauker" "Mrs Craddock" 1
"1048" "John Smauker" "Nathaniel Winkle" 1
"1049" "John Smauker" "Sam Weller" 1
"1050" "John Smauker" "Samuel Pickwick" 1
"1051" "John Smauker" "Tony Weller" 1
"1052" "Jonas Mudge" "Martha Bardell" 1
"1053" "Jonas Mudge" "Mary" 1
"1054" "Jonas Mudge" "Mr Nupkins" 1
"1055" "Jonas Mudge" "Mr Perker" 1
"1056" "Jonas Mudge" "Mr Stiggins" 1
"1057" "Jonas Mudge" "Sam Weller" 1
"1058" "Jonas Mudge" "Samuel Pickwick" 1
"1059" "Jonas Mudge" "Thomas Burton" 1
"1060" "Jonas Mudge" "Tom Wildspark" 1
"1061" "Jonas Mudge" "Tony Weller" 1
"1062" "Kate" "Maria Lobbs" 1
"1063" "Kate" "Mr Trundle" 1
"1064" "Kate" "Mr Wardle" 1
"1065" "Kate" "Nathaniel Pipkin" 1
"1066" "Kate" "Nathaniel Winkle" 1
"1067" "Kate" "Old Lobbs" 1
"1068" "Kate" "Sam Weller" 1
"1069" "Kate" "Samuel Pickwick" 1
"1070" "Kate" "Tony Weller" 1
"1071" "Lady Clubber" "Lieutenant Tappleton" 1
"1072" "Lady Clubber" "Miss Bulder" 1
"1073" "Lady Clubber" "Misses Clubber" 1
"1074" "Lady Clubber" "Misses Smithie" 1
"1075" "Lady Clubber" "Mr Smithies" 1
"1076" "Lady Clubber" "Mrs Budger" 1
"1077" "Lady Clubber" "Mrs Bulder" 1
"1078" "Lady Clubber" "Mrs Smithe" 1
"1079" "Lady Clubber" "Mrs Tomlinson" 1
"1080" "Lady Clubber" "Nathaniel Winkle" 1
"1081" "Lady Clubber" "Sam" 1
"1082" "Lady Clubber" "Samuel Pickwick" 1
"1083" "Lady Clubber" "Thomas Clubber" 1
"1084" "Lady Clubber" "Tommy" 1
"1085" "Lady Clubber" "Tracy Tupman" 1
"1086" "Lieutenant Tappleton" "Miss Bulder" 1
"1087" "Lieutenant Tappleton" "Misses Clubber" 1
"1088" "Lieutenant Tappleton" "Misses Smithie" 1
"1089" "Lieutenant Tappleton" "Mr Smithies" 1
"1090" "Lieutenant Tappleton" "Mrs Budger" 1
"1091" "Lieutenant Tappleton" "Mrs Bulder" 1
"1092" "Lieutenant Tappleton" "Mrs Smithe" 1
"1093" "Lieutenant Tappleton" "Mrs Tomlinson" 1
"1094" "Lieutenant Tappleton" "Nathaniel Winkle" 2
"1095" "Lieutenant Tappleton" "Sam" 1
"1096" "Lieutenant Tappleton" "Samuel Pickwick" 2
"1097" "Lieutenant Tappleton" "Thomas Clubber" 1
"1098" "Lieutenant Tappleton" "Tommy" 1
"1099" "Lieutenant Tappleton" "Tracy Tupman" 2
"1100" "Lord Mutanhed" "Lud Hudibaras" 1
"1101" "Lord Mutanhed" "Miss Bolo" 1
"1102" "Lord Mutanhed" "Misses Matinter" 1
"1103" "Lord Mutanhed" "Mr Crawley" 1
"1104" "Lord Mutanhed" "Mr Crushton" 2
"1105" "Lord Mutanhed" "Mr Dowler" 2
"1106" "Lord Mutanhed" "Mr Perker" 1
"1107" "Lord Mutanhed" "Mrs Craddock" 1
"1108" "Lord Mutanhed" "Mrs Dowler" 2
"1109" "Lord Mutanhed" "Mrs Wugsby" 2
"1110" "Lord Mutanhed" "Nathaniel Winkle" 2
"1111" "Lord Mutanhed" "Prince Bladud" 1
"1112" "Lord Mutanhed" "Sam Weller" 1
"1113" "Lord Mutanhed" "Samuel Pickwick" 2
"1114" "Lord Mutanhed" "Tony Weller" 2
"1115" "Lord Mutanhed" "Tracy Tupman" 1
"1116" "Lud Hudibaras" "Mr Crushton" 1
"1117" "Lud Hudibaras" "Mr Dowler" 1
"1118" "Lud Hudibaras" "Mrs Craddock" 1
"1119" "Lud Hudibaras" "Mrs Dowler" 1
"1120" "Lud Hudibaras" "Mrs Wugsby" 1
"1121" "Lud Hudibaras" "Nathaniel Winkle" 1
"1122" "Lud Hudibaras" "Prince Bladud" 1
"1123" "Lud Hudibaras" "Samuel Pickwick" 1
"1124" "Lud Hudibaras" "Tony Weller" 1
"1125" "Maria Lobbs" "Mr Trundle" 1
"1126" "Maria Lobbs" "Mr Wardle" 1
"1127" "Maria Lobbs" "Nathaniel Pipkin" 1
"1128" "Maria Lobbs" "Nathaniel Winkle" 1
"1129" "Maria Lobbs" "Old Lobbs" 1
"1130" "Maria Lobbs" "Sam Weller" 1
"1131" "Maria Lobbs" "Samuel Pickwick" 1
"1132" "Maria Lobbs" "Tony Weller" 1
"1133" "Marquess of Filletoville" "Tom Smart" 1
"1134" "Martha Bardell" "Mary" 4
"1135" "Martha Bardell" "Miss Smithers" 1
"1136" "Martha Bardell" "Mr Grundy" 1
"1137" "Martha Bardell" "Mr Lowten" 4
"1138" "Martha Bardell" "Mr Mallard" 2
"1139" "Martha Bardell" "Mr Mivins" 1
"1140" "Martha Bardell" "Mr Nupkins" 1
"1141" "Martha Bardell" "Mr Perker" 9
"1142" "Martha Bardell" "Mr Phunky" 2
"1143" "Martha Bardell" "Mr Pott" 1
"1144" "Martha Bardell" "Mr Raddle" 1
"1145" "Martha Bardell" "Mr Skimpin" 1
"1146" "Martha Bardell" "Mr Smangle" 1
"1147" "Martha Bardell" "Mr Snicks" 1
"1148" "Martha Bardell" "Mr Stareleigh" 1
"1149" "Martha Bardell" "Mr Stiggins" 2
"1150" "Martha Bardell" "Mr Trundle" 2
"1151" "Martha Bardell" "Mr Wardle" 2
"1152" "Martha Bardell" "Mr Watty" 1
"1153" "Martha Bardell" "Mr Wicks" 1
