"source" "target" "tag"
100 101 "MrCharlesBingley"
100 101 "MrDarcy"
100 101 "MrGardiner"
100 101 "MrsGardiner"
99 101 "MrsReynolds"
99 101 "MrWickham"
101 102 "MissGeorgianaDarcy"
101 102 "MrGardiner"
77 103 "CarolineBingley"
101 103 "ElizabethBennet"
102 103 "MissGeorgianaDarcy"
101 103 "MrDarcy"
102 103 "MrGardiner"
101 103 "MrsGardiner"
71 103 "MrsLouisaHurst"
101 103 "MrWickham"
103 104 "CarolineBingley"
103 104 "ElizabethBennet"
101 104 "JaneBennet"
103 104 "MissGeorgianaDarcy"
101 104 "MrCharlesBingley"
103 104 "MrDarcy"
103 104 "MrsGardiner"
103 104 "MrsLouisaHurst"
103 104 "MrWickham"
91 105 "ColonelForster"
104 105 "ElizabethBennet"
104 105 "JaneBennet"
93 105 "KittyBennet"
93 105 "LydiaBennet"
86 105 "MrDenny"
104 105 "MrWickham"
105 106 "ColonelForster"
105 106 "ElizabethBennet"
105 106 "JaneBennet"
105 106 "LydiaBennet"
104 106 "MrDarcy"
103 106 "MrGardiner"
104 106 "MrsGardiner"
105 106 "MrWickham"
106 107 "ElizabethBennet"
106 107 "JaneBennet"
82 107 "John"
106 107 "LydiaBennet"
104 107 "MissGeorgianaDarcy"
106 107 "MrDarcy"
106 107 "MrGardiner"
106 107 "MrsGardiner"
106 107 "MrWickham"
107 109 "ElizabethBennet"
107 109 "JaneBennet"
107 109 "LydiaBennet"
107 109 "MissGeorgianaDarcy"
107 109 "MrDarcy"
107 109 "MrGardiner"
107 109 "MrsGardiner"
107 109 "MrWickham"
91 110 "ColonelFitzwilliam"
106 110 "ColonelForster"
109 110 "ElizabethBennet"
109 110 "JaneBennet"
105 110 "KittyBennet"
109 110 "LydiaBennet"
87 110 "MaryBennet"
109 110 "MrDarcy"
109 110 "MrGardiner"
93 110 "MrsBennet"
109 110 "MrsGardiner"
93 110 "MrsHarrietForster"
109 110 "MrWickham"
89 111 "CharlotteLucas"
110 111 "ColonelForster"
110 111 "ElizabethBennet"
110 111 "JaneBennet"
110 111 "KittyBennet"
110 111 "LydiaBennet"
110 111 "MaryBennet"
89 111 "MrCollins"
105 111 "MrDenny"
110 111 "MrGardiner"
110 111 "MrsBennet"
110 111 "MrWickham"
111 112 "ColonelForster"
111 112 "ElizabethBennet"
111 112 "JaneBennet"
111 112 "KittyBennet"
111 112 "LydiaBennet"
111 112 "MaryBennet"
111 112 "MrWickham"
86 112 "Pratt"
111 114 "CharlotteLucas"
112 114 "ColonelForster"
112 114 "ElizabethBennet"
112 114 "JaneBennet"
111 114 "MrCollins"
111 114 "MrGardiner"
111 114 "MrsBennet"
110 114 "MrsGardiner"
112 114 "MrWickham"
114 115 "CharlotteLucas"
114 115 "ColonelForster"
114 115 "ElizabethBennet"
114 115 "JaneBennet"
112 115 "KittyBennet"
112 115 "LydiaBennet"
110 115 "MrDarcy"
114 115 "MrGardiner"
114 115 "MrsBennet"
114 115 "MrsGardiner"
114 115 "MrWickham"
115 116 "ElizabethBennet"
115 116 "JaneBennet"
115 116 "KittyBennet"
115 116 "LydiaBennet"
116 117 "ElizabethBennet"
116 117 "JaneBennet"
116 117 "LydiaBennet"
116 117 "MrBennet"
115 117 "MrGardiner"
23 117 "MrsHill"
115 117 "MrWickham"
117 118 "ElizabethBennet"
117 118 "JaneBennet"
116 118 "KittyBennet"
117 118 "LydiaBennet"
112 118 "MaryBennet"
117 118 "MrGardiner"
115 118 "MrsBennet"
117 118 "MrsHill"
117 118 "MrWickham"
118 119 "ElizabethBennet"
118 119 "KittyBennet"
87 119 "LadyMariaLucas"
118 119 "LydiaBennet"
118 119 "MrsHill"
7 119 "MrsLong"
118 120 "JaneBennet"
119 120 "LydiaBennet"
118 120 "MrsBennet"
118 120 "MrWickham"
115 121 "ColonelForster"
119 121 "ElizabethBennet"
117 121 "Haggerston"
120 121 "LydiaBennet"
115 121 "MrDarcy"
118 121 "MrGardiner"
120 121 "MrsBennet"
115 121 "MrsGardiner"
110 121 "MrsHarrietForster"
120 121 "MrWickham"
121 122 "ElizabethBennet"
120 122 "JaneBennet"
121 122 "MrWickham"
122 123 "ElizabethBennet"
122 123 "JaneBennet"
119 123 "LadyMariaLucas"
121 123 "LydiaBennet"
121 123 "MrsBennet"
119 123 "MrsHill"
122 123 "MrWickham"
76 123 "SirWilliamLucas"
120 123 "WilliamGoulding"
123 124 "ElizabethBennet"
123 124 "JaneBennet"
123 124 "LydiaBennet"
121 124 "MrDarcy"
123 124 "MrsBennet"
123 124 "MrWickham"
124 125 "ElizabethBennet"
124 125 "JaneBennet"
124 125 "LydiaBennet"
125 126 "ElizabethBennet"
125 126 "LydiaBennet"
109 126 "MissGeorgianaDarcy"
124 126 "MrDarcy"
121 126 "MrGardiner"
78 126 "MrsYounge"
124 126 "MrWickham"
126 127 "ElizabethBennet"
125 127 "JaneBennet"
126 127 "LydiaBennet"
126 127 "MrDarcy"
126 127 "MrWickham"
82 128 "AnnedeBourgh"
127 128 "ElizabethBennet"
127 128 "LydiaBennet"
127 128 "MrDarcy"
126 128 "MrGardiner"
124 128 "MrsBennet"
121 128 "MrsGardiner"
101 128 "MrsReynolds"
127 128 "MrWickham"
128 130 "ElizabethBennet"
127 130 "JaneBennet"
128 130 "LydiaBennet"
104 130 "MrCharlesBingley"
128 130 "MrsBennet"
20 130 "MrsNicholls"
128 130 "MrWickham"
123 130 "SirWilliamLucas"
130 131 "ElizabethBennet"
130 131 "JaneBennet"
119 131 "KittyBennet"
130 131 "MrCharlesBingley"
128 131 "MrDarcy"
128 131 "MrGardiner"
130 131 "MrsBennet"
128 131 "MrsGardiner"
119 131 "MrsLong"
123 131 "WilliamGoulding"
115 132 "CharlotteLucas"
131 132 "ElizabethBennet"
131 132 "JaneBennet"
130 132 "LydiaBennet"
131 132 "MrCharlesBingley"
131 132 "MrDarcy"
131 132 "MrsBennet"
130 132 "MrWickham"
132 133 "ElizabethBennet"
132 133 "JaneBennet"
132 133 "MrCharlesBingley"
132 133 "MrDarcy"
103 133 "MrsAnnesley"
132 133 "MrsBennet"
133 134 "ElizabethBennet"
133 134 "JaneBennet"
133 134 "MrCharlesBingley"
133 134 "MrDarcy"
133 134 "MrsBennet"
131 134 "MrsLong"
134 135 "ElizabethBennet"
134 135 "JaneBennet"
131 135 "KittyBennet"
118 135 "MaryBennet"
134 135 "MrCharlesBingley"
134 135 "MrDarcy"
134 135 "MrsBennet"
135 136 "ElizabethBennet"
135 136 "JaneBennet"
135 136 "KittyBennet"
132 136 "LydiaBennet"
135 136 "MaryBennet"
135 136 "MrCharlesBingley"
135 136 "MrsBennet"
132 136 "MrWickham"
104 137 "CarolineBingley"
136 137 "ElizabethBennet"
136 137 "JaneBennet"
136 137 "KittyBennet"
136 137 "LydiaBennet"
136 137 "MaryBennet"
114 137 "MrCollins"
136 137 "MrsBennet"
132 138 "CharlotteLucas"
137 138 "ElizabethBennet"
137 138 "JaneBennet"
137 138 "KittyBennet"
84 138 "LadyCatherinedeBourgh"
136 138 "MrCharlesBingley"
135 138 "MrDarcy"
137 138 "MrsBennet"
130 138 "SirWilliamLucas"
138 139 "ElizabethBennet"
138 139 "JaneBennet"
138 139 "LadyCatherinedeBourgh"
138 139 "MrDarcy"
138 140 "CharlotteLucas"
139 140 "ElizabethBennet"
139 140 "LadyCatherinedeBourgh"
137 140 "MrCollins"
139 140 "MrDarcy"
140 141 "CharlotteLucas"
140 141 "ElizabethBennet"
139 141 "JaneBennet"
140 141 "LadyCatherinedeBourgh"
123 141 "LadyMariaLucas"
138 141 "MrCharlesBingley"
