"source" "target" "tag"
"1429" 320 327 "Nicholas Nickleby"
"1430" 319 327 "Smike"
"1431" 327 328 "Nicholas Nickleby"
"1432" 327 328 "Smike"
"1433" 327 329 "Kate Nickleby"
"1434" 328 329 "Nicholas Nickleby"
"1435" 314 330 "Charles Cheeryble"
"1436" 314 330 "Edwin Cheeryble"
"1437" 326 330 "Newman Noggs"
"1438" 329 330 "Nicholas Nickleby"
"1439" 324 330 "Ralph Nickleby"
"1440" 330 331 "Charles Cheeryble"
"1441" 330 331 "Edwin Cheeryble"
"1442" 214 331 "Mrs Snawley"
"1443" 330 331 "Newman Noggs"
"1444" 330 331 "Ralph Nickleby"
"1445" 314 331 "Tim Linkinwater"
"1446" 325 332 "Arthur Gride"
"1447" 319 332 "Mr Snawley"
"1448" 326 332 "Peg Sliderskew"
"1449" 331 332 "Ralph Nickleby"
"1450" 326 332 "Wackford Squeers"
"1451" 332 333 "Arthur Gride"
"1452" 331 333 "Charles Cheeryble"
"1453" 331 333 "Edwin Cheeryble"
"1454" 331 333 "Newman Noggs"
"1455" 332 333 "Ralph Nickleby"
"1456" 331 333 "Tim Linkinwater"
"1457" 333 334 "Arthur Gride"
"1458" 333 334 "Charles Cheeryble"
"1459" 333 334 "Edwin Cheeryble"
"1460" 332 334 "Mr Snawley"
"1461" 333 334 "Newman Noggs"
"1462" 333 334 "Ralph Nickleby"
"1463" 328 334 "Smike"
"1464" 333 334 "Tim Linkinwater"
"1465" 332 334 "Wackford Squeers"
"1466" 334 335 "Arthur Gride"
"1467" 334 335 "Charles Cheeryble"
"1468" 334 335 "Edwin Cheeryble"
"1469" 326 335 "Frank Cheeryble"
"1470" 313 335 "Madeline Bray"
"1471" 334 335 "Mr Snawley"
"1472" 334 335 "Newman Noggs"
"1473" 332 335 "Peg Sliderskew"
"1474" 334 335 "Ralph Nickleby"
"1475" 334 335 "Smike"
"1476" 334 335 "Tim Linkinwater"
"1477" 334 335 "Wackford Squeers"
"1478" 335 336 "Ralph Nickleby"
"1479" 335 337 "Madeline Bray"
"1480" 336 337 "Ralph Nickleby"
"1481" 335 337 "Wackford Squeers"
"1482" 323 338 "Mrs Squeers"
"1483" 337 338 "Ralph Nickleby"
"1484" 335 338 "Tim Linkinwater"
"1485" 337 338 "Wackford Squeers"
"1486" 254 338 "Wackford SqueersJunior"
"1487" 335 339 "Charles Cheeryble"
"1488" 338 339 "Ralph Nickleby"
"1489" 338 339 "Tim Linkinwater"
"1490" 290 340 "Mr Brooker"
"1491" 330 340 "Nicholas Nickleby"
"1492" 339 340 "Ralph Nickleby"
"1493" 340 341 "Mr Brooker"
"1494" 340 341 "Ralph Nickleby"
"1495" 335 341 "Smike"
"1496" 339 341 "Tim Linkinwater"
"1497" 338 341 "Wackford Squeers"
"1498" 329 342 "Kate Nickleby"
"1499" 337 342 "Madeline Bray"
"1500" 279 342 "Miss La Creevy"
"1501" 314 342 "Mrs Nickleby"
"1502" 340 342 "Nicholas Nickleby"
"1503" 335 343 "Frank Cheeryble"
"1504" 342 343 "Kate Nickleby"
"1505" 342 343 "Nicholas Nickleby"
"1506" 339 344 "Charles Cheeryble"
"1507" 335 344 "Edwin Cheeryble"
"1508" 343 344 "Frank Cheeryble"
"1509" 343 344 "Kate Nickleby"
"1510" 343 344 "Nicholas Nickleby"
"1511" 341 344 "Tim Linkinwater"
"1512" 344 345 "Charles Cheeryble"
"1513" 344 345 "Edwin Cheeryble"
"1514" 344 345 "Frank Cheeryble"
"1515" 344 345 "Kate Nickleby"
"1516" 342 345 "Madeline Bray"
"1517" 193 345 "Mr Trimmers"
"1518" 344 345 "Nicholas Nickleby"
"1519" 344 345 "Tim Linkinwater"
"1520" 345 346 "Nicholas Nickleby"
"1521" 341 346 "Ralph Nickleby"
"1522" 335 347 "Arthur Gride"
"1523" 346 347 "Nicholas Nickleby"
"1524" 346 347 "Ralph Nickleby"
"1525" 347 348 "Nicholas Nickleby"
"1526" 347 348 "Ralph Nickleby"
"1527" 345 350 "Charles Cheeryble"
"1528" 345 350 "Edwin Cheeryble"
"1529" 345 350 "Frank Cheeryble"
"1530" 345 350 "Kate Nickleby"
"1531" 345 350 "Madeline Bray"
"1532" 342 350 "Miss La Creevy"
"1533" 342 350 "Mrs Nickleby"
"1534" 348 350 "Nicholas Nickleby"
"1535" 345 350 "Tim Linkinwater"
"1536" 350 351 "Charles Cheeryble"
"1537" 350 351 "Edwin Cheeryble"
"1538" 350 351 "Frank Cheeryble"
"1539" 350 351 "Kate Nickleby"
"1540" 350 351 "Madeline Bray"
"1541" 350 351 "Miss La Creevy"
"1542" 350 351 "Mrs Nickleby"
"1543" 350 351 "Nicholas Nickleby"
"1544" 348 351 "Ralph Nickleby"
"1545" 351 352 "Charles Cheeryble"
"1546" 351 352 "Edwin Cheeryble"
"1547" 351 352 "Frank Cheeryble"
"1548" 351 352 "Kate Nickleby"
"1549" 351 352 "Madeline Bray"
"1550" 351 352 "Miss La Creevy"
"1551" 351 352 "Mrs Nickleby"
"1552" 351 352 "Nicholas Nickleby"
"1553" 351 352 "Ralph Nickleby"
"1554" 350 352 "Tim Linkinwater"
"1555" 352 353 "Edwin Cheeryble"
"1556" 352 353 "Frank Cheeryble"
"1557" 352 353 "Kate Nickleby"
"1558" 352 353 "Madeline Bray"
"1559" 352 353 "Miss La Creevy"
"1560" 352 353 "Mrs Nickleby"
"1561" 335 353 "Newman Noggs"
"1562" 352 353 "Nicholas Nickleby"
"1563" 352 353 "Tim Linkinwater"
"1564" 353 354 "Kate Nickleby"
"1565" 353 354 "Miss La Creevy"
"1566" 353 354 "Mrs Nickleby"
"1567" 353 354 "Tim Linkinwater"
"1568" 353 355 "Frank Cheeryble"
"1569" 254 355 "John Browdie"
"1570" 354 355 "Kate Nickleby"
"1571" 248 355 "Madame Mantalini"
"1572" 353 355 "Madeline Bray"
"1573" 254 355 "Matilda Price"
"1574" 248 355 "Mr Mantalini"
"1575" 353 355 "Nicholas Nickleby"
"1576" 341 355 "Smike"
"1577" 32 356 "Baron Von Koeldwethout"
"1578" 355 356 "John Browdie"
"1579" 355 356 "Kate Nickleby"
"1580" 355 356 "Madeline Bray"
"1581" 355 356 "Matilda Price"
"1582" 355 356 "Mr Mantalini"
"1583" 355 356 "Nicholas Nickleby"
"1584" 355 356 "Smike"
"1585" 341 356 "Wackford Squeers"
"1586" 353 357 "Edwin Cheeryble"
"1587" 236 357 "Fanny Squeers"
"1588" 356 357 "John Browdie"
"1589" 356 357 "Madeline Bray"
"1590" 356 357 "Matilda Price"
"1591" 338 357 "Mrs Squeers"
"1592" 356 357 "Nicholas Nickleby"
"1593" 354 357 "Tim Linkinwater"
"1594" 338 357 "Wackford SqueersJunior"
"1595" 357 358 "Fanny Squeers"
"1596" 357 358 "John Browdie"
"1597" 357 358 "Matilda Price"
"1598" 357 358 "Nicholas Nickleby"
"1599" 347 359 "Arthur Gride"
"1600" 357 359 "Edwin Cheeryble"
"1601" 355 359 "Frank Cheeryble"
"1602" 356 359 "Kate Nickleby"
"1603" 357 359 "Madeline Bray"
"1604" 354 359 "Miss La Creevy"
"1605" 341 359 "Mr Brooker"
"1606" 354 359 "Mrs Nickleby"
"1607" 353 359 "Newman Noggs"
"1608" 358 359 "Nicholas Nickleby"
"1609" 335 359 "Peg Sliderskew"
"1610" 352 359 "Ralph Nickleby"
"1611" 286 359 "Sir Mulberry Hawk"
"1612" 357 359 "Tim Linkinwater"
"1613" 356 359 "Wackford Squeers"
